id,name,position,club,value,points
1229,Adrian Kostrzewski,1,8,1.4,0
1230,Bartlomiej Kukulowicz,2,8,1.4,12
1231,Leandro Messias dos Santos,2,8,1.6,64
1232,Maciej Orlowski,2,8,1.5,10
1233,Kamil Pajnowski,2,8,1.4,3
1234,Michal Golinski,3,8,1.5,34
1235,Igor Korczakowski,3,8,1.5,2
1236,Tomasz Tymosiak,3,8,1.4,26
1237,Jakub Cielebak,4,8,0.5,0
1238,Rafal Szady,4,8,0.5,0
1239,Wojciech Daniel,1,1,1.5,15
1240,Bartosz Siryk,1,1,0.5,0
1241,Marcel Zapytowski,1,1,1.6,19
1242,Konrad Domon,3,1,1.5,26
1243,Mateusz Kantor,2,1,1.3,5
1244,Dawid Kubowicz,2,1,1.5,25
1245,Jakub Persak,2,1,1.3,7
1246,Radoslaw Adamski,2,1,1.4,45
1247,Adrian Dziubinski,3,1,1.5,23
1248,Mateusz Geniec,2,1,1.5,23
1249,Maciej Grabowski,3,1,0.5,0
1250,Szymon Hajduk,3,1,1.3,0
1251,Jakub Kalaska,3,1,0.5,0
1252,Michal Kuczalek,3,1,1.4,50
1253,Grzegorz Platek,3,1,1.4,28
1254,Kamil Radulj,3,1,1.5,11
1255,Kacper Szymkiewicz,3,1,0.5,0
1256,Bartlomiej Wasiluk,3,1,1.4,30
1257,Przemyslaw Brychlik,4,1,1.4,20
1258,Szymon Feret,3,1,1.2,26
1259,Karol Twardowski,4,1,1.4,18
1260,Wojciech Pawlowski,1,17,1.7,-1
1261,Konrad Reszka,1,17,1.0,0
1262,Aleksander Wojda,1,17,0.5,0
1263,Filip Becht,2,17,1.4,26
1264,Lukasz Kosakiewicz,2,17,1.7,47
1265,Krystian Nowak,2,17,1.6,29
1266,Sebastian Rudol,2,17,1.7,4
1267,Michael Ameyaw,3,17,1.4,20
1268,Daniel Maka,3,17,1.4,17
1269,Mateusz Mozdzen,3,17,2.0,49
1270,Patryk Mucha,3,17,1.5,46
1271,Marcel Pieczek,3,17,0.7,0
1272,Rafal Wolsztynski,4,2,1.7,38
1273,Karol Czubak,4,17,1.6,24
1274,Robert Prochownik,4,17,1.3,10
1275,Marcin Robak,4,17,2.2,52
1276,Jakub Osobinski,1,9,1.2,0
1277,Adrian Sandach,1,9,0.5,0
1278,Lukasz Bujak,2,9,1.0,0
1279,Daniel Dziwniel,2,15,1.6,31
1280,Kornel Kordas,2,9,1.5,29
1281,Piotr Pierzchala,2,9,1.4,0
1282,Radoslaw Sewerys,2,9,1.2,0
1283,Themistoklis Tzimopoulos,2,9,1.7,42
1284,Dawid Wieckowski,2,9,0.7,0
1285,Jakub Gorski,3,9,0.5,4
1286,Iwo Kaczmarski,3,9,0.8,35
1287,Dawid Lisowski,3,9,0.6,11
1288,Pawel Lysiak,3,9,1.0,41
1289,Zvonimir Petrovic,3,9,2.0,18
1290,Bartosz Pretnik,3,9,0.7,0
1291,Oskar Sewerzynski,3,9,1.4,0
1292,Daniel Szelagowski,4,9,1.7,2
1293,Mateusz Sowinski,3,9,1.2,2
1294,Daniel Kajzer,1,2,1.2,60
1295,Kacper Krzepisz,1,2,0.6,0
1296,Daniel Chmielnicki,2,2,1.2,0
1297,Adam Danch,2,2,1.9,51
1298,Bartosz Kwiecien,2,2,2.1,47
1299,Adam Marciniak,2,2,2.1,55
1300,Michal Marcjanik,2,2,2.0,40
1301,Luka Maric,2,2,2.0,0
1302,Kacper Tomczak,2,2,1.0,0
1303,Kamil Antonik,3,18,1.4,3
1304,Adam Deja,3,2,2.1,45
1305,Maciej Jankowski,3,2,2.0,65
1306,Mikolaj Labojko,3,2,1.2,8
1307,Marcus Vinicius,3,2,2.3,27
1308,Dawid Markiewicz,3,2,0.7,5
1309,Mateusz Mlynski,3,2,2.2,49
1310,Patryk Soboczynski,3,2,0.5,4
1311,Lukasz Soszynski,3,2,1.4,5
1312,Mateusz Stepien,3,2,1.0,0
1313,Dawit Schirtladze,4,2,1.9,0
1314,Fabian Serrarens,4,2,1.8,0
1315,Jakub Wilczynski,4,2,0.8,0
1316,Mateusz Zebrowski,4,2,1.2,47
1317,Michal Kot,1,10,0.5,0
1318,Arkadiusz Malarz,1,10,2.0,46
1319,Mateusz Bakowicz,2,10,1.0,0
1320,Maciej Dabrowski,2,10,2.1,36
1321,Carlos Moros Gracia,2,10,1.7,29
1322,Tadej Vidmajer,2,10,1.7,0
1323,Piotr Gryszkiewicz,3,10,1.5,26
1324,Mieszko Lorenc,3,10,0.9,0
1325,Jose Antonio Pirulo,3,10,1.9,93
1326,Ricardo Guima,3,10,2.0,0
1327,Artur Sojka,3,10,1.0,0
1328,Dragoljub Srnic,3,10,2.0,17
1329,Jakub Tosik,3,10,1.8,21
1330,Michal Trabka,3,10,2.0,68
1331,Marcel Wszolek,3,10,1.0,0
1332,Samu Corral,4,10,1.9,50
1333,Antonio Dominguez,4,10,2.1,72
1334,Dariusz Gmosinski,4,10,0.7,0
1335,Kelechukwu Ibe-Torti,4,10,1.5,9
1336,Hubert Kolano,3,3,0.6,0
1337,Kamil Kuta,3,3,0.5,0
1338,Samuel Stefanik,3,3,1.9,64
1339,Martin Zeman,3,3,2.0,61
1340,Bartosz Snopczynski,4,3,0.9,4
1341,Kacper Bieszczad,1,4,1.4,38
1342,Jaka Kolenc,3,4,1.8,40
1343,Lukasz Gajda,3,6,1.4,0
1344,Piotr Skrobosinski,2,5,1.4,2
1345,Michal Ciolkowski,2,5,0.6,0
1346,Jaroslaw Trzebonski,2,5,0.5,0
1347,Jeremiasz Goralczyk,3,5,1.2,0
1348,Kamil Mizera,3,5,0.5,0
1349,Kacper Sionkowski,4,5,0.5,0
1350,Anatolij Kozlenko,2,7,1.4,0
1351,Tomasz Krezelok,3,7,0.7,0
1352,Nemanja Nedic,2,7,1.8,55
1353,Marcel Stefaniak,2,7,1.2,12
1354,Marcel Misztal,3,7,0.5,0
1355,Karol Struski,3,8,0.9,41
1356,Przemyslaw Banaszak,4,8,1.4,30
1357,Jedrzej Grobelny,1,11,0.7,18
1358,Wiktor Plesnierowicz,2,11,1.6,17
1359,Artiom Carastoian,3,11,1.8,0
1360,Szymon Matuszek,3,11,2.0,69
1361,Adrian Petk,3,11,0.9,0
1362,Jakub Czajkowski,3,12,1.2,0
1363,Kacper Kaczka,3,12,0.5,0
1364,Kacper Pudlik,3,12,0.7,0
1365,Dawid Czaplinski,4,12,1.4,17
1366,Gabriel Kobylak,1,13,0.7,41
1367,Krzysztof Wroblewski,1,13,0.5,0
1368,Norbert Uchacz,2,13,0.7,0
1369,Jakub Belski,3,13,0.5,0
1370,Karol Knap,3,13,1.2,10
1371,Mateusz Skrzypczak,3,13,1.6,23
1372,Filip Grodecki,4,13,0.5,0
1373,Lucjan Klisiewicz,4,13,0.5,5
1374,Wiktor Koptas,1,14,0.5,0
1375,Alain Ebwelle,3,14,1.3,11
1376,Kamil Gilewski,3,14,0.8,0
1377,Milan Kvocera,3,14,2.0,9
1378,Marcel Szymanski,4,14,0.5,0
1379,Konrad Mrozek,1,15,0.6,0
1380,Jakub Lesniak,2,15,0.5,0
1381,Piotr Bryja,3,15,1.0,0
1382,Karol Matras,3,15,0.5,0
