id,name,position,value,club,club_abr,club_prev,country,season,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,yellow_card,red_card,points
548,Artem Putiwcew, Obronca,"2,20",Bruk-Bet Termalica Nieciecza,,Metalist Charkow,Ukraina,2019/20 - wiosna,1329,1,0,0,0,0,1,0,0,3,0,52
548,Artem Putiwcew, Obronca,"2,20",Bruk-Bet Termalica Nieciecza,,Metalist Charkow,Ukraina,2019/20 - jesien,1530,1,0,0,0,0,0,0,0,4,0,59
548,Artem Putiwcew, Obronca,"2,20",Bruk-Bet Termalica Nieciecza,,Metalist Charkow,Ukraina,2018/19 - wiosna,1080,0,0,0,0,0,0,0,0,2,0,46
548,Artem Putiwcew, Obronca,"2,20",Bruk-Bet Termalica Nieciecza,,Metalist Charkow,Ukraina,2018/19 - jesien,1155,2,0,0,0,0,1,0,0,4,0,39
1165,Miquel Quintais, Pomocnik,"1,00",Zaglebie Sosnowiec,,KAS Eupen,Demokratyczna Republika Konga,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
422,Mateusz Radecki, Pomocnik,"1,70",Radomiak Radom,,Slask Wroclaw,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
422,Mateusz Radecki, Pomocnik,"1,70",Radomiak Radom,,Slask Wroclaw,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
422,Mateusz Radecki, Pomocnik,"1,70",Radomiak Radom,,Slask Wroclaw,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
422,Mateusz Radecki, Pomocnik,"1,70",Radomiak Radom,,Slask Wroclaw,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
422,Mateusz Radecki, Pomocnik,"1,70",Radomiak Radom,,Slask Wroclaw,Polska,2017/18 - wiosna,920,1,0,0,0,0,0,0,0,2,0,45
723,Jewhen Radionow, Napastnik,"1,90",Puszcza Niepolomice,,LKS Lodz,Ukraina,2019/20 - wiosna,702,5,0,0,0,1,0,0,0,1,0,44
723,Jewhen Radionow, Napastnik,"1,90",Puszcza Niepolomice,,LKS Lodz,Ukraina,2018/19 - wiosna,17,0,0,0,0,0,0,0,0,0,0,9
723,Jewhen Radionow, Napastnik,"1,90",Puszcza Niepolomice,,LKS Lodz,Ukraina,2018/19 - jesien,819,3,1,0,1,0,0,0,0,0,0,56
1094,Kacper Radkowski, Obronca,"1,50",Zaglebie Sosnowiec,,wychowanek,Polska,2019/20 - wiosna,632,0,0,0,0,0,1,0,0,1,0,16
1094,Kacper Radkowski, Obronca,"1,50",Zaglebie Sosnowiec,,wychowanek,Polska,2019/20 - jesien,987,0,0,0,0,0,1,0,0,5,0,40
319,Adam Radwanski, Pomocnik,"1,80",Bruk-Bet Termalica Nieciecza,,Widzew Lodz,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
319,Adam Radwanski, Pomocnik,"1,80",Bruk-Bet Termalica Nieciecza,,Widzew Lodz,Polska,2018/19 - jesien,474,0,1,0,0,0,0,0,0,1,0,49
319,Adam Radwanski, Pomocnik,"1,80",Bruk-Bet Termalica Nieciecza,,Widzew Lodz,Polska,2017/18 - wiosna,1024,2,2,0,0,0,0,0,0,3,0,53
280,Jaroslaw Ratajczak, Obronca,"1,60",Chrobry Glogow,,Pogon Siedlce,Polska,2019/20 - wiosna,371,0,0,0,0,0,0,0,0,2,0,11
280,Jaroslaw Ratajczak, Obronca,"1,60",Chrobry Glogow,,Pogon Siedlce,Polska,2019/20 - jesien,1163,0,0,0,0,0,1,0,0,3,0,28
280,Jaroslaw Ratajczak, Obronca,"1,60",Chrobry Glogow,,Pogon Siedlce,Polska,2018/19 - wiosna,1162,1,0,0,0,0,1,0,0,2,0,41
280,Jaroslaw Ratajczak, Obronca,"1,60",Chrobry Glogow,,Pogon Siedlce,Polska,2018/19 - jesien,1600,0,1,0,0,0,0,0,0,8,0,65
280,Jaroslaw Ratajczak, Obronca,"1,60",Chrobry Glogow,,Pogon Siedlce,Polska,2017/18 - wiosna,1050,1,0,0,0,0,0,0,0,2,0,43
937,Adam Ratajczyk, Pomocnik,"1,90",LKS Lodz,,wychowanek,Polska,2018/19 - wiosna,21,0,0,0,0,0,0,0,0,0,0,5
414,Rafal Remisz, Obronca,"1,70",Stomil Olsztyn,,GKS Katowice,Polska,2019/20 - wiosna,119,0,0,0,0,0,0,0,0,0,0,3
414,Rafal Remisz, Obronca,"1,70",Stomil Olsztyn,,GKS Katowice,Polska,2019/20 - jesien,990,1,0,0,0,0,0,0,0,0,0,49
414,Rafal Remisz, Obronca,"1,70",Stomil Olsztyn,,GKS Katowice,Polska,2018/19 - wiosna,450,1,0,0,0,0,0,0,0,2,0,22
414,Rafal Remisz, Obronca,"1,70",Stomil Olsztyn,,GKS Katowice,Polska,2018/19 - jesien,1237,0,0,0,0,0,0,0,0,2,0,41
414,Rafal Remisz, Obronca,"1,70",Stomil Olsztyn,,GKS Katowice,Polska,2017/18 - wiosna,1327,1,0,0,0,0,0,0,0,1,0,65
129,Dawid Rogalski, Napastnik,"1,60",Apklan Resovia,,GKS Katowice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
129,Dawid Rogalski, Napastnik,"1,60",Apklan Resovia,,GKS Katowice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
129,Dawid Rogalski, Napastnik,"1,60",Apklan Resovia,,GKS Katowice,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
129,Dawid Rogalski, Napastnik,"1,60",Apklan Resovia,,GKS Katowice,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
129,Dawid Rogalski, Napastnik,"1,60",Apklan Resovia,,GKS Katowice,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
351,Patryk Rojek, Bramkarz,"0,50",Gornik Leczna,,-,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1150,Joan Roman, Pomocnik,"2,30",Miedz Legnica,,Panetolikos GFS,Hiszpania,2019/20 - wiosna,777,3,3,0,0,0,0,0,0,0,0,51
918,Jakub Romanowicz, Pomocnik,"0,90",LKS Lodz,,Jagiellonia Bialystok,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1030,Kacper Rosa, Bramkarz,"1,50",Odra Opole,,ROW 1964 Rybnik,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1030,Kacper Rosa, Bramkarz,"1,50",Odra Opole,,ROW 1964 Rybnik,Polska,2019/20 - jesien,1350,0,0,0,0,0,1,0,1,2,0,43
710,Kamil Rozmus, Obronca,"1,50",Gornik Leczna,,LKS Lodz,Polska,2018/19 - wiosna,180,0,0,0,0,0,0,0,0,1,0,7
710,Kamil Rozmus, Obronca,"1,50",Gornik Leczna,,LKS Lodz,Polska,2018/19 - jesien,270,0,0,1,0,0,0,0,0,1,0,1
718,Maksymilian Rozwandowicz, Obronca,"1,80",LKS Lodz,,Chrobry Glogow,Polska,2018/19 - wiosna,700,3,1,1,3,0,1,0,0,4,0,54
718,Maksymilian Rozwandowicz, Obronca,"1,80",LKS Lodz,,Chrobry Glogow,Polska,2018/19 - jesien,1621,4,0,1,4,0,0,1,0,1,0,84
695,Daniel Rumin, Napastnik,"1,50",GKS Jastrzebie ,,Skra Czestochowa,Polska,2018/19 - wiosna,52,0,0,0,0,0,0,0,0,0,0,5
695,Daniel Rumin, Napastnik,"1,50",GKS Jastrzebie ,,Skra Czestochowa,Polska,2018/19 - jesien,875,2,0,0,0,0,0,0,0,2,0,44
144,Michal Rutkowski, Obronca,"1,40",GKS Jastrzebie ,,Bytovia Bytow,Polska,2017/18 - wiosna,90,0,0,0,0,0,0,0,0,0,0,-3
341,Dawid Ryndak, Obronca,"1,50",Zaglebie Sosnowiec,,Puszcza Niepolomice,Polska,2019/20 - wiosna,913,0,0,0,0,0,0,0,0,2,0,23
341,Dawid Ryndak, Obronca,"1,50",Zaglebie Sosnowiec,,Puszcza Niepolomice,Polska,2019/20 - jesien,431,0,0,0,0,0,1,0,0,2,0,11
341,Dawid Ryndak, Obronca,"1,50",Zaglebie Sosnowiec,,Puszcza Niepolomice,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
341,Dawid Ryndak, Obronca,"1,50",Zaglebie Sosnowiec,,Puszcza Niepolomice,Polska,2018/19 - jesien,692,0,1,0,0,0,0,0,0,2,0,45
341,Dawid Ryndak, Obronca,"1,50",Zaglebie Sosnowiec,,Puszcza Niepolomice,Polska,2017/18 - wiosna,737,1,0,0,0,0,0,0,0,2,0,41
1047,Marcin Ryszka, Pomocnik,"0,50",GKS Belchatow,,MOSiR Jastrzebie Zdroj,Polska,2019/20 - wiosna,58,0,0,0,0,0,0,0,0,0,0,2
1047,Marcin Ryszka, Pomocnik,"0,50",GKS Belchatow,,MOSiR Jastrzebie Zdroj,Polska,2019/20 - jesien,44,0,0,0,0,0,0,0,0,0,0,7
853,Przemyslaw Sajdak, Pomocnik,"1,50",LKS Lodz,,Puszcza Niepolomice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
853,Przemyslaw Sajdak, Pomocnik,"1,50",LKS Lodz,,Puszcza Niepolomice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
853,Przemyslaw Sajdak, Pomocnik,"1,50",LKS Lodz,,Puszcza Niepolomice,Polska,2018/19 - wiosna,354,0,0,0,0,0,0,0,0,0,0,19
853,Przemyslaw Sajdak, Pomocnik,"1,50",LKS Lodz,,Puszcza Niepolomice,Polska,2018/19 - jesien,3,0,0,0,0,0,0,0,0,0,0,1
359,Pawel Sasin, Obronca,"1,50",Gornik Leczna,,Dolcan Zabki,Polska,2017/18 - wiosna,1045,0,0,0,0,0,0,0,0,1,0,39
1087,Quentin Seedorf, Obronca,"1,00",Zaglebie Sosnowiec,,Jong SBV Vitesse,Holandia,2019/20 - wiosna,137,0,0,0,0,0,0,0,0,1,0,6
1087,Quentin Seedorf, Obronca,"1,00",Zaglebie Sosnowiec,,Jong SBV Vitesse,Holandia,2019/20 - jesien,450,0,1,1,0,0,1,0,0,2,0,22
878,Lukasz Sekulski, Napastnik,"2,20",LKS Lodz,,SKA Chabarowsk,Polska,2018/19 - wiosna,550,6,0,0,1,1,0,0,0,0,0,60
1008,Jakub Serafin, Pomocnik,"1,70",Puszcza Niepolomice,,Cracovia,Polska,2019/20 - wiosna,1176,1,2,0,0,0,0,0,0,4,0,43
1008,Jakub Serafin, Pomocnik,"1,70",Puszcza Niepolomice,,Cracovia,Polska,2019/20 - jesien,1452,0,1,0,0,0,0,0,0,4,0,58
898,Maciej Serbintowicz, Pomocnik,"0,50",Stomil Olsztyn,,wychowanek,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
898,Maciej Serbintowicz, Pomocnik,"0,50",Stomil Olsztyn,,wychowanek,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
898,Maciej Serbintowicz, Pomocnik,"0,50",Stomil Olsztyn,,wychowanek,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
477,Artur Siemaszko, Napastnik,"1,60",Arka Gdynia,,Stomil Olsztyn,Polska,2019/20 - wiosna,550,0,1,0,0,0,0,0,0,2,0,18
477,Artur Siemaszko, Napastnik,"1,60",Arka Gdynia,,Stomil Olsztyn,Polska,2019/20 - jesien,1390,2,1,0,0,0,0,0,0,1,0,65
477,Artur Siemaszko, Napastnik,"1,60",Arka Gdynia,,Stomil Olsztyn,Polska,2018/19 - wiosna,201,0,0,0,0,0,0,0,0,0,0,13
477,Artur Siemaszko, Napastnik,"1,60",Arka Gdynia,,Stomil Olsztyn,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
477,Artur Siemaszko, Napastnik,"1,60",Arka Gdynia,,Stomil Olsztyn,Polska,2017/18 - wiosna,1237,6,0,0,2,1,0,0,0,0,0,67
172,Marcin Sierczynski, Obronca,"1,40",GKS Belchatow,,Podbeskidzie Bielsko-Biala,Polska,2019/20 - wiosna,1228,0,0,0,0,0,0,0,0,2,0,30
172,Marcin Sierczynski, Obronca,"1,40",GKS Belchatow,,Podbeskidzie Bielsko-Biala,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
172,Marcin Sierczynski, Obronca,"1,40",GKS Belchatow,,Podbeskidzie Bielsko-Biala,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
172,Marcin Sierczynski, Obronca,"1,40",GKS Belchatow,,Podbeskidzie Bielsko-Biala,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
172,Marcin Sierczynski, Obronca,"1,40",GKS Belchatow,,Podbeskidzie Bielsko-Biala,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1017,Jakub Sinior, Obronca,"1,50",Zaglebie Sosnowiec,,Hellas Verona FC,Polska,2019/20 - wiosna,189,0,0,0,0,0,0,0,0,0,0,4
1017,Jakub Sinior, Obronca,"1,50",Zaglebie Sosnowiec,,Hellas Verona FC,Polska,2019/20 - jesien,602,0,1,0,0,0,0,0,0,5,0,33
456,Piotr Skiba, Bramkarz,"1,80",Stomil Olsztyn,,Huragan Morag,Polska,2019/20 - wiosna,1042,0,0,0,0,0,0,0,1,0,0,35
456,Piotr Skiba, Bramkarz,"1,80",Stomil Olsztyn,,Huragan Morag,Polska,2019/20 - jesien,1710,0,0,0,0,0,0,0,0,0,0,71
456,Piotr Skiba, Bramkarz,"1,80",Stomil Olsztyn,,Huragan Morag,Polska,2018/19 - wiosna,990,0,0,0,0,0,0,0,1,0,0,55
456,Piotr Skiba, Bramkarz,"1,80",Stomil Olsztyn,,Huragan Morag,Polska,2018/19 - jesien,1170,0,0,0,0,0,0,0,1,0,0,38
456,Piotr Skiba, Bramkarz,"1,80",Stomil Olsztyn,,Huragan Morag,Polska,2017/18 - wiosna,270,0,0,0,0,0,0,0,0,0,0,6
683,Patryk Skorecki, Pomocnik,"1,40",GKS Jastrzebie ,,Blekitni Stargard,Polska,2019/20 - wiosna,514,0,0,0,0,0,0,0,0,3,0,16
683,Patryk Skorecki, Pomocnik,"1,40",GKS Jastrzebie ,,Blekitni Stargard,Polska,2019/20 - jesien,361,0,0,0,0,0,0,0,0,1,0,25
683,Patryk Skorecki, Pomocnik,"1,40",GKS Jastrzebie ,,Blekitni Stargard,Polska,2018/19 - wiosna,598,1,0,0,0,0,0,0,0,1,0,37
683,Patryk Skorecki, Pomocnik,"1,40",GKS Jastrzebie ,,Blekitni Stargard,Polska,2018/19 - jesien,1256,2,1,0,0,0,0,1,0,5,1,51
1226,Marcel Sluga, Napastnik,"0,50",Odra Opole,,wychowanek,Polska,2019/20 - wiosna,15,0,0,0,0,0,0,0,0,0,0,1
711,Jan Sobocinski, Obronca,"2,00",LKS Lodz,,Gryf Wejherowo,Polska,2018/19 - wiosna,990,0,0,0,0,0,0,0,0,3,0,65
711,Jan Sobocinski, Obronca,"2,00",LKS Lodz,,Gryf Wejherowo,Polska,2018/19 - jesien,1698,2,0,3,0,0,1,0,0,4,0,78
1028,Tadeusz Socha, Obronca,"1,70",Sandecja Nowy Sacz,,Arka Gdynia,Polska,2019/20 - wiosna,94,0,0,0,0,0,0,0,0,1,0,5
1028,Tadeusz Socha, Obronca,"1,70",Sandecja Nowy Sacz,,Arka Gdynia,Polska,2019/20 - jesien,373,0,0,1,0,0,0,0,0,0,0,4
966,Dominik Sokol, Pomocnik,"1,20",GKS Jastrzebie ,,Radomiak Radom,Polska,2019/20 - wiosna,363,0,1,0,0,1,0,0,0,1,0,17
966,Dominik Sokol, Pomocnik,"1,20",GKS Jastrzebie ,,Radomiak Radom,Polska,2019/20 - jesien,16,0,0,0,0,0,0,0,0,0,0,1
463,Lukasz Solowiej, Obronca,"1,70",GKS Tychy,,Stomil Olsztyn,Polska,2019/20 - wiosna,1224,1,0,0,0,0,0,0,0,4,0,29
463,Lukasz Solowiej, Obronca,"1,70",GKS Tychy,,Stomil Olsztyn,Polska,2019/20 - jesien,843,1,0,0,0,0,0,0,0,3,0,35
463,Lukasz Solowiej, Obronca,"1,70",GKS Tychy,,Stomil Olsztyn,Polska,2018/19 - wiosna,734,1,0,0,0,0,0,0,0,1,0,38
463,Lukasz Solowiej, Obronca,"1,70",GKS Tychy,,Stomil Olsztyn,Polska,2018/19 - jesien,1709,0,0,0,0,0,0,0,0,5,0,48
463,Lukasz Solowiej, Obronca,"1,70",GKS Tychy,,Stomil Olsztyn,Polska,2017/18 - wiosna,810,0,0,0,0,0,1,0,0,4,0,21
801,Maciej Spychala, Pomocnik,"1,50",Stomil Olsztyn,,Chojniczanka Chojnice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
801,Maciej Spychala, Pomocnik,"1,50",Stomil Olsztyn,,Chojniczanka Chojnice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
801,Maciej Spychala, Pomocnik,"1,50",Stomil Olsztyn,,Chojniczanka Chojnice,Polska,2018/19 - wiosna,557,0,0,0,0,0,0,0,0,2,0,20
801,Maciej Spychala, Pomocnik,"1,50",Stomil Olsztyn,,Chojniczanka Chojnice,Polska,2018/19 - jesien,1522,0,1,0,0,1,0,0,0,8,0,57
767,Lukasz Splawski, Napastnik,"1,60",Puszcza Niepolomice,,Warta Poznan,Polska,2019/20 - wiosna,292,1,0,0,0,0,0,0,0,1,0,16
767,Lukasz Splawski, Napastnik,"1,60",Puszcza Niepolomice,,Warta Poznan,Polska,2019/20 - jesien,8,1,0,0,0,0,0,0,0,1,0,15
767,Lukasz Splawski, Napastnik,"1,60",Puszcza Niepolomice,,Warta Poznan,Polska,2018/19 - wiosna,646,0,0,0,0,1,0,0,0,1,0,35
767,Lukasz Splawski, Napastnik,"1,60",Puszcza Niepolomice,,Warta Poznan,Polska,2018/19 - jesien,1183,3,2,0,0,1,0,0,0,2,0,65
814,Michal Staniucha, Napastnik,"0,50",GKS Tychy,,wychowanek,Polska,2019/20 - wiosna,17,0,0,0,0,0,0,0,0,0,0,1
814,Michal Staniucha, Napastnik,"0,50",GKS Tychy,,wychowanek,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
814,Michal Staniucha, Napastnik,"0,50",GKS Tychy,,wychowanek,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
814,Michal Staniucha, Napastnik,"0,50",GKS Tychy,,wychowanek,Polska,2018/19 - jesien,91,0,0,0,0,0,0,0,0,0,0,10
787,Aron Stasiak, Napastnik,"1,60",Gornik Leczna,,Wigry Suwalki,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
787,Aron Stasiak, Napastnik,"1,60",Gornik Leczna,,Wigry Suwalki,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
787,Aron Stasiak, Napastnik,"1,60",Gornik Leczna,,Wigry Suwalki,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
787,Aron Stasiak, Napastnik,"1,60",Gornik Leczna,,Wigry Suwalki,Polska,2018/19 - jesien,375,1,0,0,0,0,0,0,0,0,0,32
1155,Jakub Staszak, Obronca,"0,50",Stomil Olsztyn,,Gornik Konin,Polska,2019/20 - wiosna,18,0,0,0,0,0,0,0,0,0,0,2
480,Sebastian Steblecki, Pomocnik,"2,00",GKS Tychy,,Chojniczanka Chojnice,Polska,2019/20 - wiosna,1136,1,1,0,0,0,0,0,0,1,0,40
480,Sebastian Steblecki, Pomocnik,"2,00",GKS Tychy,,Chojniczanka Chojnice,Polska,2019/20 - jesien,1626,1,4,0,0,0,0,0,0,4,0,72
480,Sebastian Steblecki, Pomocnik,"2,00",GKS Tychy,,Chojniczanka Chojnice,Polska,2018/19 - wiosna,1126,0,1,1,0,1,0,0,0,2,0,45
480,Sebastian Steblecki, Pomocnik,"2,00",GKS Tychy,,Chojniczanka Chojnice,Polska,2018/19 - jesien,628,1,1,0,0,0,0,0,0,2,0,52
480,Sebastian Steblecki, Pomocnik,"2,00",GKS Tychy,,Chojniczanka Chojnice,Polska,2017/18 - wiosna,727,0,0,0,0,0,0,0,0,4,0,32
342,Marcin Stefanik, Pomocnik,"1,50",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2019/20 - wiosna,948,2,0,0,1,0,0,0,0,1,0,40
342,Marcin Stefanik, Pomocnik,"1,50",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2019/20 - jesien,675,0,0,0,0,0,0,0,0,1,0,30
342,Marcin Stefanik, Pomocnik,"1,50",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2018/19 - wiosna,600,1,0,0,0,0,0,0,0,3,0,27
342,Marcin Stefanik, Pomocnik,"1,50",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2018/19 - jesien,1571,2,0,0,0,0,1,0,0,2,0,70
342,Marcin Stefanik, Pomocnik,"1,50",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2017/18 - wiosna,1207,1,1,0,0,0,1,0,0,4,0,50
61,Przemyslaw Stolc, Obronca,"1,60",Chrobry Glogow,,Arka Gdynia,Polska,2019/20 - wiosna,1036,1,0,0,0,0,0,0,0,2,0,45
61,Przemyslaw Stolc, Obronca,"1,60",Chrobry Glogow,,Arka Gdynia,Polska,2019/20 - jesien,1654,0,0,0,0,0,1,1,0,1,0,43
61,Przemyslaw Stolc, Obronca,"1,60",Chrobry Glogow,,Arka Gdynia,Polska,2018/19 - wiosna,1080,0,0,0,0,0,0,0,0,3,0,38
61,Przemyslaw Stolc, Obronca,"1,60",Chrobry Glogow,,Arka Gdynia,Polska,2018/19 - jesien,1800,1,0,0,1,0,1,0,0,2,0,77
61,Przemyslaw Stolc, Obronca,"1,60",Chrobry Glogow,,Arka Gdynia,Polska,2017/18 - wiosna,1170,0,0,0,0,0,1,0,0,3,0,25
586,Jonatan Straus, Obronca,"1,50",Stomil Olsztyn,,Legionovia,Polska,2019/20 - wiosna,1003,0,0,1,0,0,0,0,0,1,0,26
586,Jonatan Straus, Obronca,"1,50",Stomil Olsztyn,,Legionovia,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
586,Jonatan Straus, Obronca,"1,50",Stomil Olsztyn,,Legionovia,Polska,2018/19 - wiosna,259,0,0,0,0,0,0,0,0,0,0,10
586,Jonatan Straus, Obronca,"1,50",Stomil Olsztyn,,Legionovia,Polska,2018/19 - jesien,1215,1,1,0,0,0,0,0,0,0,0,49
472,Marcin Stromecki, Pomocnik,"1,60",Gornik Leczna,,Znicz Pruszkow,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
472,Marcin Stromecki, Pomocnik,"1,60",Gornik Leczna,,Znicz Pruszkow,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
472,Marcin Stromecki, Pomocnik,"1,60",Gornik Leczna,,Znicz Pruszkow,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
472,Marcin Stromecki, Pomocnik,"1,60",Gornik Leczna,,Znicz Pruszkow,Polska,2018/19 - jesien,1084,1,0,0,0,0,0,0,0,3,0,48
472,Marcin Stromecki, Pomocnik,"1,60",Gornik Leczna,,Znicz Pruszkow,Polska,2017/18 - wiosna,693,1,0,0,0,0,0,0,0,4,0,36
1225,Dominik Stepien, Napastnik,"0,50",Radomiak Radom,,wychowanek,Polska,2019/20 - wiosna,24,0,0,0,0,0,0,0,0,0,0,1
336,Konrad Stepien, Obronca,"1,60",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2019/20 - wiosna,1041,0,0,0,0,0,1,0,0,2,0,34
336,Konrad Stepien, Obronca,"1,60",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2019/20 - jesien,1416,0,0,0,0,0,0,0,0,2,0,53
336,Konrad Stepien, Obronca,"1,60",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2018/19 - wiosna,821,0,0,0,0,0,0,0,0,0,0,31
336,Konrad Stepien, Obronca,"1,60",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2018/19 - jesien,950,1,0,0,0,0,0,0,0,4,0,44
336,Konrad Stepien, Obronca,"1,60",Puszcza Niepolomice,,Siarka Tarnobrzeg,Polska,2017/18 - wiosna,802,1,0,0,0,0,0,0,0,3,0,40
1200,Patryk Stepinski, Obronca,"1,60",Widzew Lodz,,Warta Poznan,Polska,2019/20 - wiosna,614,0,0,0,0,0,0,0,0,0,0,21
1014,Krystian Stepniowski, Bramkarz,"1,80",Zaglebie Sosnowiec,,Cracovia,Polska,2019/20 - wiosna,851,0,0,0,0,0,0,0,1,0,0,23
1014,Krystian Stepniowski, Bramkarz,"1,80",Zaglebie Sosnowiec,,Cracovia,Polska,2019/20 - jesien,531,0,0,0,0,0,0,0,0,1,0,17
550,Przemyslaw Szarek, Obronca,"1,70",Korona Kielce,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - wiosna,380,1,0,0,0,0,0,0,0,2,0,14
550,Przemyslaw Szarek, Obronca,"1,70",Korona Kielce,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - jesien,900,0,1,0,0,0,0,0,0,2,0,34
550,Przemyslaw Szarek, Obronca,"1,70",Korona Kielce,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - wiosna,90,0,0,0,0,0,0,0,0,0,0,7
550,Przemyslaw Szarek, Obronca,"1,70",Korona Kielce,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - jesien,1392,0,0,0,0,0,0,0,0,1,0,38
1149,Daniel Szczepan, Napastnik,"1,60",GKS Jastrzebie ,,Slask Wroclaw,Polska,2019/20 - wiosna,617,1,0,0,0,0,0,0,0,2,0,21
371,Adrian Szczerba, Pomocnik,"0,90",Gornik Leczna,,-,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
684,Dominik Szczech, Pomocnik,"1,00",GKS Jastrzebie ,,MOSiR Jastrzebie Zdroj,Polska,2019/20 - wiosna,253,0,0,0,0,0,0,0,0,1,0,7
684,Dominik Szczech, Pomocnik,"1,00",GKS Jastrzebie ,,MOSiR Jastrzebie Zdroj,Polska,2019/20 - jesien,237,0,0,0,0,0,0,0,0,2,0,22
684,Dominik Szczech, Pomocnik,"1,00",GKS Jastrzebie ,,MOSiR Jastrzebie Zdroj,Polska,2018/19 - wiosna,142,1,1,0,0,0,0,0,0,0,0,20
684,Dominik Szczech, Pomocnik,"1,00",GKS Jastrzebie ,,MOSiR Jastrzebie Zdroj,Polska,2018/19 - jesien,136,0,0,0,0,1,0,0,0,0,0,28
1180,Marcin Szeibe, Pomocnik,"1,20",GKS Belchatow,,Olimpia Grudziadz,Polska,2019/20 - wiosna,46,0,0,0,0,0,0,0,0,0,0,2
542,Bartosz Szeliga, Obronca,"1,80",GKS Tychy,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - wiosna,283,0,1,0,0,0,0,0,0,0,0,11
542,Bartosz Szeliga, Obronca,"1,80",GKS Tychy,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - jesien,1350,1,3,1,0,0,0,0,0,4,0,51
542,Bartosz Szeliga, Obronca,"1,80",GKS Tychy,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
542,Bartosz Szeliga, Obronca,"1,80",GKS Tychy,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - jesien,1050,0,2,0,0,0,2,0,0,5,0,29
