id,name,position,club,value,points
1417,Filip Modelski ,2,1,1.5,5
1433,Mateusz Dudek ,1,9,0.5,0
1434,Damian Primel ,1,9,1.2,0
1435,Rafal Straczek ,1,9,1.8,58
1438,Krystian Getinger ,2,9,1.9,45
1441,Lukasz Seweryn ,2,9,1.0,0
1445,Adam Kramarz ,3,9,0.5,0
1448,Bartosz Bajorek ,4,9,0.5,0
1449,Kacper Sadlocha ,4,9,0.7,2
1450,Adrian Lis ,1,15,2.0,54
1453,Jakub Kielb ,2,15,1.8,27
1455,Aleks Lawniczak ,2,15,1.7,30
1456,Filip Malek ,2,15,0.5,0
1457,Mateusz Czyzycki ,3,15,1.5,26
1458,Nikodem Fiedosewicz ,3,15,1.2,4
1459,Jedrzej Grobelny ,1,15,0.7,0
1465,Mateusz Wojciechowski ,3,15,0.5,0
1469,Jakub Myszor ,3,2,0.5,26
1470,Marcos Alvarez ,3,2,1.7,34
1475,Mikael Ishak ,4,6,3.7,87
1477,Kacper Sezonienko ,4,7,0.8,26
1478,Artur Boruc ,1,8,2.2,29
1480,Arkadiusz Pyrka ,3,10,1.5,47
1483,Luis Mata ,2,11,2.1,58
1484,Bartlomiej Mruk ,2,11,0.7,0
1490,Kacper Trelowski ,1,13,0.6,19
1491,Patryk Janasik ,2,14,1.7,10
1492,Waldemar Sobota ,3,14,1.9,17
1493,Michal Szromnik ,1,14,1.6,38
1495,Stefan Savic ,3,16,1.8,12
1498,Fryderyk Gerbowski ,3,17,0.5,14
1500,Filip Lesniak ,3,17,1.7,22
1503,Adrian Tokarski ,1,17,0.5,0
1505,Mateusz Bartolewski ,2,18,1.1,29
1506,Milan Rundic ,2,13,1.8,37
1507,Lukasz Zjawinski ,4,7,1.5,3
1508,Adrian Szczutowski ,4,9,0.5,11
1509,Bartlomiej Gradecki ,1,17,0.8,8
1510,Mateusz Wyjadlowski ,3,9,0.9,3
1512,Dusan Lagator ,3,17,1.7,34
1513,Yaw Yeboah ,3,16,1.9,67
1514,Ioannis Papanikolaou ,3,13,1.6,29
1516,Adi Mehremic ,2,16,1.5,0
1517,Daniel Bielica ,1,4,1.5,4
1518,Rivaldo Ferreira Junior ,4,2,1.7,11
1520,Mateusz Kuzimski ,4,15,1.7,30
1523,Lorenco Simic ,2,18,1.7,32
1524,Dawid Abramowicz ,2,12,1.9,65
1525,Maksymilian Sitek ,3,9,1.5,69
